ticker,education_name,matched_name,method,score
VSMO,Варфоломеев Владислав Игоревич,Варфоломеев Владислав Игоревич,exact,100.0
VSMO,Вишневский Илья Игоревич,Вишневский Илья Игоревич,exact,100.0
VSMO,Вищаненко Антон Владимирович,Вищаненко Антон Владимирович,exact,100.0
VSMO,Ледер Михаил Оттович,Ледер Михаил Оттович,exact,100.0
VSMO,Ледер Олег Оттович,Ледер Олег Оттович,exact,100.0
VSMO,Леликов Дмитрий Юрьевич,Леликов Дмитрий Юрьевич,exact,100.0
VSMO,Мельников Александр Константинович,Мельников Александр Константинович,exact,100.0
VSMO,Мельников Николай Константинович,Мельников Николай Константинович,exact,100.0
VSMO,Сбытов Максим Александрович,Сбытов Максим Александрович,exact,100.0
VSMO,Трифонов Дмитрий Валериевич,Трифонов Дмитрий Валериевич,exact,100.0
VSMO,Чемезов Сергей Викторович,Чемезов Сергей Викторович,exact,100.0
VSMO,Шелков Михаил Евгеньевич,Шелков Михаил Евгеньевич,exact,100.0
VTBR,Андресов Юрий Николаевич,Андресов Юрий Николаевич,exact,100.0
VTBR,Бортников Денис Александрович,Бортников Денис Александрович,exact,100.0
VTBR,Гаврилов Сергей Анатольевич,Гаврилов Сергей Анатольевич,exact,100.0
VTBR,Горшков Георгий Георгиевич,Горшков Георгий Георгиевич,exact,100.0
VTBR,Григоренко Дмитрий Юрьевич,Григоренко Дмитрий Юрьевич,exact,100.0
VTBR,Дергунова Ольга Константиновна,Дергунова Ольга Константиновна,exact,100.0
VTBR,Диркс Наталья Германовна,Диркс Наталья Германовна,exact,100.0
VTBR,Еременко Руслан Юрьевич,Еременко Руслан Юрьевич,exact,100.0
VTBR,Каганов Вениамин Шаевич,Каганов Вениамин Шаевич,exact,100.0
VTBR,Кондратенко Максим Дмитриевич,Кондратенко Максим Дмитриевич,exact,100.0
VTBR,Костин Андрей Леонидович,Костин Андрей Леонидович,exact,100.0
VTBR,Кулик Вадим Валерьевич,Кулик Вадим Валерьевич,exact,100.0
VTBR,Левыкин Владимир Дмитриевич,Левыкин Владимир Дмитриевич,exact,100.0
VTBR,Лозовой Алексей,Лозовой Алексей,exact,100.0
VTBR,Лукьяненко Валерий Васильевич,Лукьяненко Валерий Васильевич,exact,100.0
VTBR,Моисеев Алексей Владимирович,Моисеев Алексей Владимирович,exact,100.0
VTBR,Норов Эркин Рахматович,Норов Эркин Рахматович,exact,100.0
VTBR,Осеевский Михаил Эдуардович,Осеевский Михаил Эдуардович,exact,100.0
VTBR,Прокофьев Станислав Евгеньевич,Прокофьев Станислав Евгеньевич,exact,100.0
VTBR,Пьянов Дмитрий Васильевич,Пьянов Дмитрий Васильевич,exact,100.0
VTBR,Репин Игорь Николаевич,Репин Игорь Николаевич,exact,100.0
VTBR,Решетников Максим Геннадьевич,Решетников Максим Геннадьевич,exact,100.0
VTBR,Сергейчук Виталий Юрьевич,Сергейчук Виталий Юрьевич,exact,100.0
VTBR,Сидоренко Валерий Валерьевич,Сидоренко Валерий Валерьевич,exact,100.0
VTBR,Шадаев Максут Игоревич,Шадаев Максут Игоревич,exact,100.0
WUSH,Баяндин Егор Александрович,Баяндин Егор Александрович,exact,100.0
WUSH,Еремин Антон Валентинович,Еремин Антон Валентинович,exact,100.0
WUSH,Ефремов Николай Сергеевич,Ефремов Николай Сергеевич,exact,100.0
WUSH,Журавлев Олег Александрович,Журавлев Олег Александрович,exact,100.0
WUSH,Зальцман Евгений Ефимович,Зальцман Евгений Ефимович,exact,100.0
WUSH,Камойлик Юлия,Камойлик Юлия,exact,100.0
WUSH,Лаврентьев Сергей Владимирович,Лаврентьев Сергей Владимирович,exact,100.0
WUSH,Литвина Анастасия Леонидовна,Литвина Анастасия Леонидовна,exact,100.0
WUSH,Розанов Всеволод Валерьевич,Розанов Всеволод Валерьевич,exact,100.0
WUSH,Синявский Александр,Синявский Александр,exact,100.0
WUSH,Соловьева Юлия,Соловьева Юлия,exact,100.0
WUSH,Чуйко Дмитрий Владимирович,Чуйко Дмитрий Владимирович,exact,100.0
YDEX,Александр Аникин,Александр Аникин,exact,100.0
YDEX,Александр Балахнин,Александр Балахнин,exact,100.0
YDEX,Александр Ганьшин,Александр Ганьшин,exact,100.0
YDEX,Александр Дунаевский,Александр Дунаевский,exact,100.0
YDEX,Александр Ивлев,Александр Ивлев,exact,100.0
YDEX,Александр Крайнов,Александр Крайнов,exact,100.0
YDEX,Александр Чачава,Александр Чачава,exact,100.0
YDEX,Александра Сагалович,Александра Сагалович,exact,100.0
YDEX,Алексей Кудрин,Алексей Кудрин,exact,100.0
YDEX,Алексей Яковицкий,Алексей Яковицкий,exact,100.0
YDEX,Андрей Бетин,Андрей Бетин,exact,100.0
YDEX,Андрей Гевак,Андрей Гевак,exact,100.0
YDEX,Андрей Себрант,Андрей Себрант,exact,100.0
YDEX,Антон Сычёв,Антон Сычёв,exact,100.0
YDEX,Артём Савиновский,Артём Савиновский,exact,100.0
YDEX,Вадим Петров,Вадим Петров,exact,100.0
YDEX,Виталий Григораш,Виталий Григораш,exact,100.0
YDEX,Даниил Шулейко,Даниил Шулейко,exact,100.0
YDEX,Дмитрий Литвинов,Дмитрий Литвинов,exact,100.0
YDEX,Дмитрий Масюк,Дмитрий Масюк,exact,100.0
YDEX,Дмитрий Субботин,Дмитрий Субботин,exact,100.0
YDEX,Евгений Анищенков,Евгений Анищенков,exact,100.0
YDEX,Евгений Якушкин,Евгений Якушкин,exact,100.0
YDEX,Елена Бубнова,Елена Бубнова,exact,100.0
YDEX,Иван Задохин,Иван Задохин,exact,100.0
YDEX,Игорь Богачёв,Игорь Богачёв,exact,100.0
YDEX,Кирилл Лунёв,Кирилл Лунёв,exact,100.0
YDEX,Константин Сидорков,Константин Сидорков,exact,100.0
YDEX,Ольга Филипук,Ольга Филипук,exact,100.0
YDEX,Павел Алёшин,Павел Алёшин,exact,100.0
YDEX,Павел Деньгин,Павел Деньгин,exact,100.0
YDEX,Павел Епишин,Павел Епишин,exact,100.0
YDEX,Павел Кушелев,Павел Кушелев,exact,100.0
YDEX,Роман Маресов,Роман Маресов,exact,100.0
YDEX,Светлана Ячевская,Светлана Ячевская,exact,100.0
YDEX,Тембот Керефов,Тембот Керефов,exact,100.0
ZAYM,Борейко Александр Сергеевич,Борейко Александр Сергеевич,exact,100.0
ZAYM,Грязнова Оксана Николаевна,Грязнова Оксана Николаевна,exact,100.0
ZAYM,Заводсков Андрей Дмитриевич,Заводсков Андрей Дмитриевич,exact,100.0
ZAYM,Ляшенко Павел Андреевич,Ляшенко Павел Андреевич,exact,100.0
ZAYM,Макаров Роман Сергеевич,Макаров Роман Сергеевич,exact,100.0
ZAYM,Матвеева Татьяна Васильевна,Матвеева Татьяна Васильевна,exact,100.0
ZAYM,Мехтиев Эльман Октай оглу,Мехтиев Эльман Октай оглу,exact,100.0
ZAYM,Повалий Михаил Сергеевич,Повалий Михаил Сергеевич,exact,100.0
ZAYM,Родионов Станислав Николаевич,Родионов Станислав Николаевич,exact,100.0
ZAYM,Сныткин Алексей Викторович,Сныткин Алексей Викторович,exact,100.0
