ticker,name,yandex_count,is_ceo,source_positions,media_score
SBER,Herman Gref,119863.0,False,Director/Board Member,100.0
SVCB,Joel Raymond Lautier,57977.0,False,Director/Board Member,95.26518185258809
SVAV,Adil Shamil Ogly Shirinov,43429.0,False,Chairman,92.75571602105614
RTKM,Dmitriy Chernyshenko,28786.0,False,Director/Board Member,89.18385069224098
YDEX,Ольга Филипук,25617.0,False,Директор по контенту Плюса и Фантеха,88.17082784248385
SBER,Anton Siluanov,24712.0,False,Chairman,87.85843307096182
ROSN,Igor Sechin,24361.0,False,Director/Board Member,87.73418257261021
SBER,Dmitriy Chernyshenko,23944.0,False,Director/Board Member,87.58422075326534
PRMD,Пётр Белый,23409.0,False,председатель совета директоров,87.38795237010102
SBER,Maxim Oreshkin,21579.0,False,Director/Board Member,86.68095351719468
NVTK,Михельсон Леонид Викторович,19088.0,True,Член СД | Генеральный директор,85.61558919473364
FLOT,Вербо Александр Михайлович,18601.0,False,CFO,85.39111863136401
ETLN,Волошин Александр Стальевич,17399.0,False,Член СД,84.81091130019875
ROSN,Alexander Uss,15631.0,False,Director/Board Member,83.88021807042655
MTSS,Regina von Flemming,15368.0,False,Director/Board Member,83.73283948286343
RTKM,Andrey Kostin,15333.0,False,Director/Board Member,83.71303646654827
RASP,Регина Фон Флемминг,14446.0,False,независимый член совета директоров,83.19548119342947
MAGN,Марцинович Валерий Ярославович,14064.0,False,Член СД,82.96272266987937
SMLT,Stanislav Shekshnia,13709.0,False,Director/Board Member,82.74067722851048
SMLT,Oskar Hartmann,13483.0,False,Director/Board Member,82.59630313510003
NLMK,Vladimir Lisin,13325.0,False,Chairman,82.49392452568819
POLY,Vitaly Nesis,13293.0,True,Chief Executive Officer,82.47304185394665
GAZP,Симдякин Вадим Михайлович,12927.0,False,Член Правления,82.23055544441439
NKNC,Марат Инилович Фаляхов,12593.0,True,Генеральный директор; член совета директоров,82.00320255260027
SVCB,Mikhail Kuchment,12567.0,False,Chairman,81.98525222950911
BELU,Белокопытов Николай Владимирович,12465.0,False,Председатель СД+CFO,81.91447130146959
SBER,Lev Khasis,12240.0,False,Director/Board Member,81.75626694647445
SBER,Alexander Kuleshov,12131.0,False,Director/Board Member,81.67857708801661
SBER,Bella Zlatkis,11875.0,False,Director/Board Member,81.4933329946244
MGNT,Meleshina Anna Yurievna,11525.0,False,Director/Board Member,81.23350174673642
AFKS,Волошин Александр Стальевич,11489.0,False,Член СД,81.2063300391963
TGKA,Станишевская Раиса Владимировна,11387.0,False,Executive Committee: главный бухгалтер (Comptroller / Controller / Auditor),81.128878702202
PIKK,Сергей Гордеев,11374.0,False,член совета директоров; президент,81.11895764790391
LSNGP,Краинский Даниил Владимирович,10977.0,False,Член СД,80.81039433824618
OZPH,Мария Ульянова,10719.0,False,Директор по развитию. член СД,80.60382569589164
YDEX,Алексей Кудрин,10641.0,False,Советник по корпоративному развитию Яндекса,80.5403951356255
SGZH,Mikhail Shamolin,10011.0,False,Director/Board Member,80.01034732296651
ROSN,Alexander Novak,8254.0,False,Director/Board Member,78.33427351203099
MTSS,Pavel Voronin,8032.0,False,Chief Tech/Sci/R&D Officer,78.0974875049915
SBER,Sergey Ignatiev,7968.0,False,Director/Board Member,78.02800876257663
OZPH,Ольга Ларина,7926.0,False,Коммерческий директор. член СД,77.98210942980704
ZAYM,Мехтиев Эльман Октай оглу,7886.0,False,независимый директор,77.93816912062543
SMLT,Alexey Kozlov,7841.0,False,Corporate Officer/Principal,77.88846910655734
MTSS,Valentin Yumashev,7736.0,False,Director/Board Member,77.77138438612357
YDEX,Елена Бубнова,7732.0,False,Руководитель Поиска Яндекса,77.766892656434
SMLT,Dmitry Golubkov,7550.0,False,Chairman,77.56002203791816
ENPG,Данилов Александр,7467.0,False,Директор по правовым вопросам,77.46401890148532
SGZH,Oksana Tikhonova,7415.0,False,Human Resources Officer,77.4033271913892
MVID,Сергей Ануфриев,7394.0,False,Директор по проектам,77.37869635671258
SBER,Gennady Melikian,7348.0,False,Director/Board Member,77.32449778472333
NLMK,Stanislav Shekshnia,7305.0,False,Director/Board Member,77.27352623892145
SBER,Mikhail Kovalchuk,7190.0,False,Director/Board Member,77.13571877616727
SBER,Nikolay Kudryavtsev,7040.0,False,Director/Board Member,76.95262004650279
FEES,Краинский Даниил Владимирович,6918.0,False,Член Правления,76.80079990407621
SVAV,Vladislav Baumgertner,6856.0,False,Director/Board Member,76.72261634922286
SMLT,Mikhail Kenin,6835.0,False,Director/Board Member,76.69597446403009
ROSN,Maxim Oreshkin,6786.0,False,Director/Board Member,76.6334904211581
IVAT,Иодковский Эдмунд Феликсович,6575.0,True,"Генеральный директор, Член СД",76.35916976623936
MGNT,Andrey Bodrov,6560.0,False,Chief Investment Officer,76.33933444797412
TRMK,Кузьминов Ярослав Иванович,6406.0,False,Независимый член Совета директоров ПАО «ТМК»,76.13302835185964
LSNGP,Мольский Алексей Валерьевич,6344.0,False,Член СД,76.04856647399919
GAZP,Максимцев Игорь Анатольевич,6310.0,False,Член СД,76.0018975894161
RNFT,Sergey Stepashin,6296.0,False,Director/Board Member,75.9826078687166
ELFV,Рожина Лариса Николаевна,6145.0,False,Руководитель подразделения внутреннего аудита,75.77178530419977
VSEH,Денисенко Сергей,6110.0,False,Руководитель PR-направления ООО «ВсеИнструменты.ру»,75.72217990327562
SFIN,Mikhail Gorbachev,5801.0,False,Corporate Secretary,75.27148910967506
IVAT,Зокин Андрей Александрович,5756.0,False,Член СД,75.20385926818709
YDEX,Александр Чачава,5720.0,False,Неисполнительный директор,75.14937368172312
MOEX,Dmitry Shcheglov,5697.0,False,Chief Operating Officer,75.11438365487071
TGKB,Грабчак Евгений Петрович,5432.0,False,Председатель Совета директоров (с 28.06.2024; избран в Совет директоров 11.06.2024),74.70072921676986
MOEX,Sergey Lykov,5270.0,False,Director/Board Member,74.4377956687746
TTLK,Минниханов Рифкат Нургалиевич,5235.0,False,Член Совета директоров ПАО «Таттелеком» с 15 мая 2024 года; президент Академии наук Республики Татарстан,74.37992815231267
AFLT,Ликсутов Максим Станиславович,5192.0,False,Член СД,74.30830190885288
MTSS,Ruslan Sultanovich Ibragimov,5177.0,False,General Counsel,74.28317640075244
GLTR,Кайрат Итемгенов,5087.0,False,Член СД,74.13087766386688
YDEX,Роман Маресов,5063.0,False,Руководитель e-commerce-сервисов Яндекса,74.08980958691681
VSMO,Ледер Олег Оттович,5058.0,False,Заместитель генерального директора по маркетингу и сбыту,74.08122924235492
MGNT,Dmitry Ivanov,5041.0,False,Director of Finance/CFO,74.05199250638671
SGZH,Andrey Frolov,4904.0,False,Director/Board Member,73.8127161217293
MSRS,Irina Alekhina,4799.0,False,Investor Relations Contact,73.6247607981768
ALRS,Силуанов Антон Германович,4781.0,False,Председатель СД,73.59212751460494
SPBE,Pavel Vladimirovich Sokolov,4725.0,False,Director/Board Member,73.48981051380781
SVCB,Mikhail Olegovich Avtukhov,4702.0,False,Corporate Officer/Principal,73.44743577960843
SMLT,Alexander Prygunkov,4693.0,False,Director/Board Member,73.4307979243897
MRKV,Alexander Ilyich Gavrilov,4573.0,True,Chief Executive Officer,73.20585961993076
SNGS,Vladimir Bogdanov,4536.0,True,Chief Executive Officer,73.13531206111303
GAZP,Патрушев Дмитрий Николаевич,4523.0,False,Член СД,73.11038842250933
DELI,Гюванч Донмез,4512.0,False,Член СД,73.08924318621033
GAZP,Мантуров Денис Валентинович,4447.0,False,Член СД,72.96323219673864
EUTR,Шемякин Борис Олегович,4414.0,False,Член СД,72.8985508397116
OZPH,Артем Бездухов,4377.0,False,Директор по персоналу,72.82545188957074
NKHP,Ksenia Bolomatova,4313.0,False,Director/Board Member,72.69753967136559
SGZH,Ali Uzdenov,4268.0,False,Compensation Committee,72.60646003122437
YDEX,Александр Аникин,4240.0,False,Руководитель направления Ridetech; генеральный директор ООО «Яндекс.Такси»,72.54930243398584
VTBR,Костин Андрей Леонидович,4230.0,True,Член Наблюдательного совета Банка ВТБ (ПАО); исполнительный директор; Президент – Председатель Правления Банка ВТБ (ПАО),72.5287975092278
OKEY,Андрей Кришнев,4210.0,True,Генеральный директор,72.48764186675437
GAZP,Миллер Алексей Борисович,4208.0,True,"CEO, член СД",72.48351555689356
MOEX,Yuriy Denisov,4198.0,True,Chief Executive Officer,72.46285455263775
RTKM,Alexey Yakovitsky,4118.0,False,Director/Board Member,72.29577304413174
OZPH,Андрей Горшков,4110.0,False,Директор по экспорту и управлению брендовым портфелем. член СД,72.27888675527754
MSNG,Elena Mikhailova,3992.0,False,Chairman,72.02592364327717
RASP,Александр Фролов,3966.0,False,член совета директоров; совладелец,71.96918149815879
GAZP,Новак Александр Валентинович,3955.0,False,Член СД,71.94506316812742
SELG,Aleksandr Khrushch,3927.0,False,Chairman,71.88336714551103
NVTK,Андрей Акимов,3858.0,False,Член СД,71.72943326834533
MAGN,Осеевский Михаил Эдуардович,3848.0,False,Член СД,71.70689593838479
SNGS,Valery Nikolaevich Egorov,3786.0,False,Director/Board Member,71.5658439414251
VTBR,Осеевский Михаил Эдуардович,3742.0,False,Член Наблюдательного совета Банка ВТБ (ПАО); независимый директор,71.46433446946658
IVAT,Смирнов Максим Сергеевич,3729.0,False,Член СД,71.43411458960041
PLZL,Михаил Гордин,3714.0,False,независимый член совета директоров; ректор,71.3991143457592
FEES,Мольский Алексей Валерьевич,3703.0,False,Член Правления,71.37335756639722
TATN,Маганов Наиль Ульфатович,3700.0,True,Член Совета директоров; Executive Committee (MarketScreener): генеральный директор / CEO,71.36631971421447
VTBR,Каганов Вениамин Шаевич,3688.0,False,Член Наблюдательного совета Банка ВТБ (ПАО); независимый директор,71.33811114134984
AFLT,Прокофьев Станислав Евгеньевич,3586.0,False,Член СД,71.09456578187287
AFKS,Кузьминов Ярослав Иванович,3557.0,False,Член СД,71.02405718455434
SELG,Konstantin Beyrit,3527.0,False,Director/Board Member,70.95050990267389
MTLR,Ekaterina Silayeva,3520.0,False,Human Resources Officer,70.9332588898659
RTKM,Mikhail Eduardovitch Oseevskiy,3515.0,True,Chief Executive Officer,70.92091572721799
ENPG,Джеймс Шваб,3513.0,False,Член СД,70.91597354666152
FLOT,Франк Сергей Оттович,3491.0,False,Председатель СД,70.86142315152829
DELI,Саволайнен Ольга Викторовна,3447.0,False,Член СД,70.75128368957658
YDEX,Андрей Себрант,3446.0,False,Директор по стратегическому маркетингу,70.7487642168704
OZPH,Наталья Андреева,3385.0,False,"Член СД, независимый директор",70.59367775887549
FIXP,Миронова Елена,3349.0,False,Руководитель по работе с инвесторами и СМИ,70.50083490479594
SMLT,Andrey Ivanenko,3279.0,False,Director/Board Member,70.31741579760764
ENPG,Бахтина Ирина,3224.0,False,Директор по устойчивому развитию,70.17053343037955
AFKS,Шохин Александр Николаевич,3218.0,False,Член СД,70.1543585987153
AFLT,Никитин Андрей Сергеевич,3216.0,False,Член СД,70.14896028773131
ZAYM,Родионов Станислав Николаевич,3210.0,False,"член Совета директоров, директор по информационной безопасности",70.13274519510615
RTKM,Dmitriy Kurakin,3178.0,False,Chief Administrative Officer,70.0457497176345
MAGN,Рашников Виктор Филиппович,3172.0,False,Член СД,70.02934061559996
MRKV,Maria Tikhonova,3151.0,False,Director/Board Member,69.97166340003962
SBER,Anastasia Belyanina,3116.0,False,Investor Relations Contact,69.87467535346839
GAZP,Аксютин Олег Евгеньевич,3107.0,False,Член Правления,69.84955953232434
AFLT,Семёнов Андрей Викторович,3078.0,False,Первый зам. ген. дир. по производству,69.76813317853644
SELG,Sergey Tatarinov,3018.0,False,Chairman,69.5972018094028
TRNFP,Новак Александр Валентинович,3007.0,False,Председатель Совета директоров ПАО «Транснефть»; Заместитель Председателя Правительства Российской Федерации,69.56549621487193
VSEH,Гришков Сергей,2983.0,False,Руководитель корпоративных финансов и IR ООО «ВсеИнструменты.ру»,69.49591601292876
MTLR,Alexey Lukashov,2975.0,False,Investor Relations Contact,69.47259819464645
SVAV,Nikolay Sobolev,2964.0,False,Director/Board Member,69.4404336391129
PRMD,Александр Игоревич Ефремов,2952.0,True,член совета директоров | Генеральный директор,69.40520865500473
VKCO,Багудина Елена Геннадьевна,2916.0,True,Генеральный директор МКПАО «ВК»; единоличный исполнительный орган в 2024 году,69.29866839067704
OZPH,Дмитрий Коваленко,2915.0,False,Директор по связям с инвесторами,69.29569020374794
SMLT,Dmitry Volkov,2914.0,False,Corporate Officer/Principal,69.29271099531755
TGKA,Осин Никита Юрьевич,2902.0,False,Член Совета директоров (состав избран 24.06.2024),69.25688056117212
VKCO,Фролов Антон,2855.0,False,"Вице-президент по искусственному интеллекту, контентным и рекомендательным сервисам VK",69.1151040297663
AFLT,Чемезов Сергей Викторович,2847.0,False,Член СД,69.09073968814243
IVAT,Петров Виктор Александрович,2830.0,False,Член СД,69.03873742131648
VTBR,Решетников Максим Геннадьевич,2826.0,False,Член Наблюдательного совета Банка ВТБ (ПАО); неисполнительный директор,69.02645621447209
AFLT,Савельев Виталий Геннадьевич,2782.0,False,Председатель СД,68.89020428970888
RNFT,Aleksey Kuzmenkov,2779.0,False,Director/Board Member,68.88083608952662
FIXP,Погонин Владимир Петрович,2769.0,True,CEO,68.84953557964121
SNGS,Vladimir Erokhin,2747.0,False,Chairman,68.78027482626132
SPBE,Sergei Kalinin,2743.0,False,Chief Operating Officer,68.76762241019503
EUTR,Панкратьева Наталья Михайловна,2743.0,False,Член СД,68.76762241019503
AFKS,Вьюгин Олег Вячеславович,2736.0,False,Член СД,68.7454362369738
OZPH,Евгения Тетерина,2736.0,False,Директор по качеству,68.7454362369738
AFLT,Моисеев Алексей Владимирович,2733.0,False,Член СД,68.7359105016813
YDEX,Александр Крайнов,2715.0,False,Директор по развитию технологий искусственного интеллекта,68.67853565904943
VSEH,Куприянов Иван,2701.0,False,Директор по закупкам ООО «ВсеИнструменты.ру»,68.63364727958974
RASP,Алексей Иванов,2696.0,True,член совета директоров; генеральный директор,68.61755932890107
AFLT,Шадаев Максут Игоревич,2670.0,False,Член СД,68.53341823335437
RTKM,Kirill Alexandrovich Dmitriev,2666.0,False,Director/Board Member,68.52040079803118
VKCO,Куприянов Сергей,2662.0,False,Председатель Совета директоров МКПАО «ВК»; неисполнительный директор,68.50736382433618
MRKZ,Сергей Сергеевич Пикин,2637.0,False,Член совета директоров,68.4254363909252
UGLD,Струков Константин Иванович,2634.0,False,Президент ООО «Управляющая Компания «ЮГК» — управляющей организации ПАО «ЮГК»; единоличный исполнительный орган,68.41555296627418
SGZH,Sergey Shishkin,2624.0,False,Director/Board Member,68.38252675882843
HNFG,Нахапетян Гор Борисович,2609.0,False,Член СД,68.33275079398916
YDEX,Андрей Гевак,2563.0,False,Генеральный директор Яндекс Плюса,68.17830119831169
YDEX,Александр Ивлев,2552.0,False,Независимый директор,68.14095710989761
TRMK,Пышминцев Игорь Юрьевич,2550.0,False,Директор по научной работе ПАО «ТМК»; генеральный директор Научно-технического центра ТМК,68.13414999192095
VTBR,Шадаев Максут Игоревич,2519.0,False,Член Наблюдательного совета Банка ВТБ (ПАО); неисполнительный директор,68.02795172759822
YDEX,Тембот Керефов,2511.0,False,Руководитель Яндекс Доставки в России,68.00033363725916
AQUA,Василенко Анна Геннадьевна,2505.0,False,Член СД,67.97956228716028
ROSN,Vladimir Litvinenko,2494.0,False,Director/Board Member,67.94135198637471
LSNGP,Рюмин Андрей Валерьевич,2488.0,False,Член СД,67.92043893752316
AQUA,Аюпова Сайёра Якуповна,2486.0,False,Член СД,67.91345671681466
FEES,Рюмин Андрей Валерьевич,2486.0,True,CEO,67.91345671681466
OKEY,ILYA ILIN,2469.0,False,Non-executive Director,67.85388012835656
ALRS,Николаев Айсен Сергеевич,2433.0,False,Член СД,67.72635265181258
TRNFP,Ревель-Муроз Павел Александрович,2430.0,False,Член Правления ПАО «Транснефть»; вице-президент ПАО «Транснефть»,67.71564036010291
PRMD,Кира Заславская,2418.0,False,член совета директоров,67.67265858780709
LSNGP,Полинов Алексей Александрович,2416.0,False,Член СД,67.66547423496273
VTBR,Моисеев Алексей Владимирович,2416.0,False,Член Наблюдательного совета Банка ВТБ (ПАО); неисполнительный директор,67.66547423496273
MTSS,Vyacheslav Nikolayev,2379.0,False,Director/Board Member,67.53148048432486
GAZP,Зубков Виктор Алексеевич,2373.0,False,Председатель СД,67.50955565460964
PIKK,Дмитрий Тимофеев,2369.0,False,член совета директоров; вице-президент по работе с органами государственной власти и корпоративным отношениям,67.49490829516274
VTBR,Лозовой Алексей,2358.0,False,Член Правления Банка ВТБ (ПАО); до избрания в Правление — руководитель юридического департамента,67.4545002277704
AKRN,Дынкин Александр Александрович,2332.0,False,Член СД,67.35823626954694
OZPH,Дилшод Абдурасулов,2332.0,False,"Член СД, исполнительный директор",67.35823626954694
SMLT,Igor Evtushevskiy,2328.0,False,Director/Board Member,67.34333127731175
PHOR,Иванов Алексей Юрьевич,2300.0,False,директор филиала,67.23827397124217
TRNFP,Салыгин Валерий Иванович,2299.0,False,"Независимый директор, член Совета директоров ПАО «Транснефть»; директор Международного института энергетической политики и дипломатии МГИМО МИД России",67.23449832150062
PLZL,Алексей Востоков,2231.0,True,член совета директоров; генеральный директор,66.97382563287587
SNGS,Aleksandr Bulanov,2230.0,False,Director/Board Member,66.96993323662268
TGKB,Зварыч Ольга Владимировна,2214.0,False,Правление: член Правления; начальник управления социально-трудовых отношений и подготовки персонала (с 15.08.2024); директор по персоналу и административным вопросам (до 14.08.2024),66.90741649642878
GAZP,Маркелов Виталий Анатольевич,2190.0,False,"Член СД, член Правления",66.81278951865265
TGKB,Костенко Глеб Александрович,2181.0,False,Член Совета директоров (избран 11.06.2024),66.77703692353916
PIKK,Алексей Карпенко,2175.0,False,член совета директоров,66.75311983978955
PLZL,Андрей Скорочкин,2170.0,False,независимый член совета директоров; руководитель консалтингового подразделения,66.73313850571058
SPBE,Mikhail Ivanov,2154.0,False,Sales & Marketing,66.66888758236456
UGLD,Яковлев Дмитрий,2154.0,False,Начальник отдела по связям с инвесторами ПАО «ЮГК»; директор по связям с инвесторами ЮГК,66.66888758236456
EUTR,Сигова Мария Викторовна,2142.0,False,Член СД,66.62038555539424
TRNFP,Токарев Николай Петрович,2133.0,True,"Член Совета директоров ПАО «Транснефть»; Председатель Правления, Президент ПАО «Транснефть»",66.58383046807788
SOFL,Александр Минин,2129.0,True,Генеральный директор,66.56753424923825
APTK,Кузин Александр Владимирович,2126.0,False,CEO+Член СД,66.55529198915153
SFIN,Lotarev Pavel Viktorovich,2117.0,False,Director/Board Member,66.5184613385168
SGZH,Vladimir Sergeyevich Travkov,2097.0,False,Audit Committee,66.43605197181776
TGKB,Федоров Денис Владимирович,2090.0,False,Член Совета директоров (избран 11.06.2024),66.40702297623456
VKCO,Чудаков Дмитрий,2048.0,False,Член Совета директоров МКПАО «ВК»; неисполнительный директор,66.23078164098554
BSPB,Савельев Александр Васильевич,2046.0,True,CEO+Председатель правления,66.22229933357934
IRAO,Сечин Игорь Иванович,2037.0,False,Член СД,66.18402610698094
TRNFP,Сорокин Павел Юрьевич,2032.0,False,Член Совета директоров ПАО «Транснефть»; первый заместитель Министра энергетики Российской Федерации,66.16269010486567
SGZH,Rovshan Aliyev,2031.0,False,Chief Investment Officer,66.15841660805442
MSNG,Vitaly Markelov,2030.0,False,Chairman,66.15414100762665
MVID,Владислав Ушаков,2020.0,False,Директор по розничным продажам,66.1112688470747
VTBR,Дергунова Ольга Константиновна,2014.0,False,Заместитель Президента – Председателя Правления Банка ВТБ (ПАО),66.08544360874258
MAGN,Шиляев Павел Владимирович,2008.0,True,"Генеральный директор, Член СД",66.0595413566633
SGZH,Anastasia Anatolyevna Poletaeva,2002.0,False,Investor Relations Contact,66.03356163013542
CHMF,Мордашов Алексей Александрович,1982.0,False,Председатель СД,65.9463970040798
RASP,Николай Иванов,1980.0,False,член совета директоров; финансовый директор,65.93763223835765
TTLK,Шагиахметов Сергей Равилевич,1976.0,False,Заместитель генерального директора ПАО «Таттелеком» по коммерческой деятельности,65.9200761291091
WUSH,Соловьева Юлия,1969.0,False,"Независимый директор, член Совета директоров ПАО «ВУШ Холдинг»",65.8892672928276
ALRS,Рюмин Андрей Валерьевич,1965.0,False,Член СД,65.87161305485228
SOFL,Алексей Бутаков,1960.0,False,Директор по цифровой трансформации и эффективности продаж,65.84949467749732
BELU,Ордовский-Танаевский Бланко Ростислав,1951.0,False,Член СД,65.80953910545989
MRKC,Yuliya Sharkova,1950.0,False,Corporate Officer/Principal,65.80508823060275
NLMK,Sergey Karataev,1942.0,True,Chief Executive Officer,65.76939888570726
VTBR,Григоренко Дмитрий Юрьевич,1941.0,False,Председатель Наблюдательного совета Банка ВТБ (ПАО); неисполнительный директор,65.76492738903521
GLTR,Альбина Амангельдинова,1927.0,False,Член СД,65.70208352351693
TTLK,Нафигин Альберт Ильдарович,1926.0,False,Член Совета директоров ПАО «Таттелеком»; помощник Президента Республики Татарстан,65.69757722920384
VKCO,Яковлева Наталья,1924.0,False,Член Совета директоров МКПАО «ВК»; независимый директор,65.68855762081947
OKEY,DMITRIY KORZHEV,1923.0,False,Non-executive Director,65.68404430188517
SPBE,Sergey Mikhaylovich Rybakov,1914.0,False,Director/Board Member,65.64331854931588
ETLN,Щербина Геннадий Филиппович,1912.0,False,Член СД,65.63424239165236
VTBR,Диркс Наталья Германовна,1910.0,False,Член Правления Банка ВТБ (ПАО); руководитель Департамента операционной поддержки бизнеса – старший вице-президент,65.62515674009838
RNFT,Evgeniy Tolochek,1906.0,False,President,65.60695687572634
GAZP,Мартынов Виктор Георгиевич,1905.0,False,Член СД,65.60240094480959
MRKC,Vitaly Yuryevich Zarkhin,1899.0,False,Director/Board Member,65.57501506160698
DATA,Бушуева Екатерина,1870.0,False,IRO,65.44141890859017
RASP,Андрей Давыдов,1862.0,True,член совета директоров; генеральный директор,65.40420028884233
RUAL,Anna Vasilenko,1857.0,False,Director/Board Member,65.3808574043452
IRAO,Дрегваль Сергей Георгиевич,1850.0,True,"Генеральный директор, Член СД",65.34807161472807
SOFL,Андрей Благоразумов,1844.0,False,Директор Управления развития продаж,65.31987067406648
TTLK,Нурутдинов Айрат Рафкатович,1835.0,True,Член Совета директоров ПАО «Таттелеком»; генеральный директор ПАО «Таттелеком»,65.27739683836148
UPRO,Ермиличев Дмитрий Валерьевич,1820.0,False,Директор по связям с общественностью и органами власти ПАО «Юнипро» в 2024 году,65.20614227884603
TRNFP,Андронов Сергей Александрович,1817.0,False,Член Правления ПАО «Транснефть»; вице-президент ПАО «Транснефть»,65.19182095310589
PHOR,Круговых Юрий Николаевич,1804.0,False,первый заместитель генерального директора; заместитель генерального директора по информационной политике,65.12948755436229
MGNT,Dulichenko Natalia Anatoliyevna,1801.0,False,Director/Board Member,65.11503917493926
PHOR,Пронин Сергей Александрович,1788.0,False,первый заместитель генерального директора,65.05215030805014
SPBE,Jacques der Megredichyan,1782.0,False,Chairman,65.02297038555501
AFLT,Бадеха Вадим Александрович,1781.0,False,Член СД,65.01809752029753
AQUA,Кащеев Роман Витальевич,1778.0,False,Член СД,65.00346250067066
YDEX,Дмитрий Литвинов,1775.0,False,Генеральный директор BandLink,64.98880278057702
FEES,Полинов Алексей Александрович,1769.0,False,Член Правления,64.95940890449258
NVTK,Виктор Нестеренко,1767.0,False,Член СД,64.94958879932712
GAZP,Куприянов Сергей Владимирович,1755.0,False,Член Правления,64.89043386856878
GAZP,Меньшиков Сергей Николаевич,1749.0,False,Член Правления,64.86070463671534
TGKA,Федоров Денис Владимирович,1738.0,False,Член Совета директоров (состав избран 24.06.2024),64.80593535061546
TRNFP,Гришанин Максим Сергеевич,1735.0,False,Член Правления ПАО «Транснефть»; первый вице-президент ПАО «Транснефть»,64.79093814039703
UPRO,Некипелов Александр Дмитриевич,1725.0,False,Член Совета директоров ПАО «Юнипро»,64.74075959475569
DIAS,Лебедев Дмитрий Владимирович,1716.0,False,Член Ревизионной комиссии,64.69534970983253
MRKU,Даниил Владимирович Краинский,1715.0,False,Председатель совета директоров ПАО «Россети Урал»,64.69028948126316
NLMK,Oleg Bagrin,1714.0,False,Director/Board Member,64.68522630298301
NLMK,Dmitry Kholkin,1713.0,False,Chief Tech/Sci/R&D Officer,64.6801601715512
MOEX,Bella Zlatkis,1709.0,False,Director/Board Member,64.65986604527784
VSEH,Гребенюк Михаил Сергеевич,1708.0,False,Член Совета директоров ПАО «ВИ.ру»; независимый директор; член Комитета по аудиту; член Комитета по вознаграждениям и номинациям,64.65478509626273
TATN,Гамиров Дамир Маратович,1698.0,False,Executive Committee (MarketScreener): корпоративный секретарь,64.60381146350383
ALRS,Багынанов Павел Николаевич,1696.0,False,Член СД,64.59358074136267
VTBR,Гаврилов Сергей Анатольевич,1693.0,False,Член Наблюдательного совета Банка ВТБ (ПАО); независимый директор,64.57821202825194
TTLK,Шафигуллин Лутфулла Нурисламович,1681.0,False,Член Совета директоров ПАО «Таттелеком» до 15 мая 2024 года,64.51646379122963
POSI,Алексей Вячеславович Андреев,1675.0,False,член совета директоров,64.48542427483736
AKRN,Корнышев Олег Александрович,1672.0,False,Член СД,64.46986282171653
PRMD,Юрий Троянкин,1667.0,False,член совета директоров,64.4438649510844
PIKK,Юрий Ильин,1661.0,False,член совета директоров; вице-президент по рынкам капитала и корпоративным финансам,64.41256444119898
NVTK,Александр Наталенко,1659.0,False,председатель совета директоров,64.40210582212244
AQUA,Соснов Илья Геннадьевич,1658.0,True,CEO,64.39687178635475
AFLT,Пахомов Роман Викторович,1651.0,False,Член СД,64.36014495745516
ETLN,Егоров Сергей Валерьевич,1649.0,False,Председатель СД,64.34962299118523
VSEH,Грунин Дмитрий,1645.0,False,Директор по электронной коммерции ПАО «ВИ.ру» с 25 июля 2024 года; руководитель направления продаж и маркетинга,64.32854074274384
YDEX,Даниил Шулейко,1642.0,False,Директор бизнес-группы E-commerce и Ridetech,64.31269540768308
ENPG,Плугарь Андрей Георгиевич,1640.0,False,Член СД,64.30211576923301
YDEX,Павел Алёшин,1639.0,False,Генеральный директор Авто.ру,64.29682111372396
AFKS,Евтушенков Владимир Петрович,1622.0,False,Председатель СД,64.20631462790719
TRMK,Чикалов Сергей Геннадьевич,1618.0,True,Генеральный директор ПАО «ТМК»; председатель Правления; член Совета директоров,64.18488122506675
VSMO,Чемезов Сергей Викторович,1618.0,False,Председатель Совета директоров ПАО «Корпорация ВСМПО-АВИСМА»,64.18488122506675
LSNGP,Ляпунов Евгений Викторович,1617.0,False,Член СД,64.1795146001857
RASP,Марат Атнашев,1616.0,False,член совета директоров; директор по управлению активами,64.17414465745291
OKEY,BORIS VOLCHEK,1613.0,False,Non-executive Director,64.158014881056
YDEX,Дмитрий Субботин,1604.0,False,Руководитель Яндекс Афиши,64.1094450503398
KZOS,Сафин Айрат Фоатович,1601.0,True,Генеральный директор,64.09319456460128
MTSS,Alexey Katunin,1599.0,False,Director of Finance/CFO,64.08234399218003
ROSN,Yegor Filippov,1596.0,False,Corporate Officer/Principal,64.06604267599026
NKNC,Марина Владимировна Медведева,1588.0,False,Член совета директоров,64.02242233525617
TTLK,Белобородов Сергей Александрович,1584.0,False,Заместитель генерального директора ПАО «Таттелеком» по операционной деятельности и режиму,64.00052974119954
BSPB,Иванникова Елена Викторовна,1582.0,False,Председатель СД,63.98956271689704
ALRS,Иванов Сергей Сергеевич,1575.0,False,Член СД,63.95106871615595
DVEC,Стороженко Виталий Анатольевич,1572.0,False,Член СД,63.93451891992586
ZAYM,Повалий Михаил Сергеевич,1563.0,False,"председатель Совета директоров, независимый директор",63.88467948522647
ABIO,Исаев Андрей Александрович,1543.0,False,Член СД,63.77289052784241
TRMK,Каплунов Андрей Юрьевич,1541.0,False,Вице-президент ПАО «ТМК»; член Совета директоров,63.76163209192572
