Ticker,Company,Name,Position,Comment,Unnamed: 5,Unnamed: 6,photo_path,collect_photo,face_status,n_faces,face_width_px,face_height_px,eye_tilt_deg,frontal_asymmetry,mouth_open_ratio,face_quality_ok,fwhr_kamiya_brow,fwhr_jia_eyelid,eyebrow_inner_angle_approx,face_roundness_angle_approx,chin_angle_approx,philtrum_ratio,fwhr_kamiya_brow_z,fwhr_jia_eyelid_z,eyebrow_reverse_z,face_roundness_z,chin_angle_z,philtrum_reverse_z,facial_trust_appearance_proxy
TGKB,"ПАО ""ТГК-2""",Ушаков Александр Владимирович,Член Совета директоров (избран 11.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Федоров Денис Владимирович,Член Совета директоров (избран 11.06.2024),,,,/Users/mikhalexx/Desktop/LAB/Научная инициатива/photo/chunks_photo/Федоров Денис Владимирович.jpg,True,quality_check_failed,1,44.0,45.0,-2.02732270050021,0.1883289124668435,0.06666666666666639,False,1.701120015939739,1.9312589705721137,160.67009587295502,139.56594383435151,151.3198139612548,0.21257358312406824,-1.2179821350105697,-1.3095466204744677,,,,,
TGKB,"ПАО ""ТГК-2""",Иванова Юлия Валентиновна,Правление: Председатель Правления и и. о. Генерального директора (с 29.06.2024); заместитель Председателя Правления (до 28.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Васильев Олег Юрьевич,Правление: член Правления (до 10.08.2024); технический директор (до 08.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Дьяконов Владимир Евгеньевич,Правление: член Правления (до 01.08.2024); директор по ресурсообеспечению и логистике (до 31.07.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Зварыч Ольга Владимировна,Правление: член Правления; начальник управления социально-трудовых отношений и подготовки персонала (с 15.08.2024); директор по персоналу и административным вопросам (до 14.08.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Корниенко Андрей Владимирович,Правление: член Правления; начальник управления корпоративной защиты (с 14.10.2024); и. о. директора по безопасности и режиму (до 13.10.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Пермякова Ольга Сергеевна,Правление: заместитель Председателя Правления (с 06.08.2024); заместитель генерального директора по экономике и финансам (с 01.08.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Серова Ольга Викторовна,Правление: член Правления; заместитель генерального директора по энергосбытовой деятельности (с 01.08.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Царева Валентина Валерьевна,Правление: член Правления (до 06.08.2024); директор по правовым вопросам (до 08.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TRMK,"ПАО ""ТМК""",Венде Франк-Детлеф,Независимый член Совета директоров ПАО «ТМК»,,Чуйкин Никита,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TRMK,"ПАО ""ТМК""",Каплунов Андрей Юрьевич,Вице-президент ПАО «ТМК»; член Совета директоров,,,,/Users/mikhalexx/Desktop/LAB/Научная инициатива/photo/chunks_photo/Каплунов Андрей Юрьевич.jpg,True,quality_check_failed,1,112.0,112.0,-3.6651846486124153,0.30064074097570254,0.02161183615368429,False,1.8496310738508837,2.1293718109322066,152.64667379533023,133.87257274372865,154.25303031329616,0.20083629743867618,-0.009497760755263875,-0.038495241486824025,,,,,
TRMK,"ПАО ""ТМК""",Кузьминов Ярослав Иванович,Независимый член Совета директоров ПАО «ТМК»,,,,/Users/mikhalexx/Desktop/LAB/Научная инициатива/photo/chunks_photo/Кузьминов Ярослав Иванович.jpg,True,face_not_found,0,,,,,,False,,,,,,,,,,,,,
TRMK,"ПАО ""ТМК""",Петросян Тигран Ишханович,Член Совета директоров ПАО «ТМК»,,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
